ping_index,latitude,longitude,depth_m,heading_deg,timestamp
593,36.60113828063187,-121.89530844032322,27.0,133.0,2026-09-02T19:09:35.214358+00:00
594,36.60113607107414,-121.89530549101919,27.0,133.0,2026-09-02T19:09:35.414358+00:00
595,36.60113386201164,-121.8953025411397,27.0,133.0,2026-09-02T19:09:35.614358+00:00
596,36.60113165323875,-121.89529959092381,27.0,133.0,2026-09-02T19:09:35.814358+00:00
597,36.601129444549066,-121.89529664061138,27.1,133.0,2026-09-02T19:09:36.014358+00:00
598,36.60112723573594,-121.8952936904424,27.1,133.0,2026-09-02T19:09:36.214358+00:00
599,36.60112502659305,-121.89529074065666,27.1,133.0,2026-09-02T19:09:36.414358+00:00
600,36.60112281691504,-121.89528779149298,27.2,133.0,2026-09-02T19:09:36.614358+00:00
601,36.60112060649793,-121.89528484318886,27.2,133.0,2026-09-02T19:09:36.814358+00:00
602,36.60111839513984,-121.8952818959799,27.2,133.1,2026-09-02T19:09:37.014358+00:00
603,36.60111618264142,-121.89527895009923,27.2,133.1,2026-09-02T19:09:37.214358+00:00
604,36.601113968806466,-121.895276005777,27.3,133.1,2026-09-02T19:09:37.414358+00:00
605,36.60111175344242,-121.89527306323994,27.3,133.2,2026-09-02T19:09:37.614358+00:00
606,36.601109536360866,-121.89527012271074,27.3,133.2,2026-09-02T19:09:37.814358+00:00
607,36.60110731737812,-121.89526718440756,27.4,133.2,2026-09-02T19:09:38.014358+00:00
608,36.60110509631562,-121.89526424854358,27.4,133.3,2026-09-02T19:09:38.214358+00:00
609,36.60110287300046,-121.89526131532647,27.4,133.4,2026-09-02T19:09:38.414358+00:00
610,36.60110064726582,-121.89525838495783,27.5,133.4,2026-09-02T19:09:38.614358+00:00
611,36.60109841895143,-121.89525545763286,27.5,133.5,2026-09-02T19:09:38.814358+00:00
612,36.60109618790397,-121.89525253353976,27.5,133.5,2026-09-02T19:09:39.014358+00:00
613,36.601093953977454,-121.89524961285932,27.5,133.6,2026-09-02T19:09:39.214358+00:00
614,36.60109171703359,-121.89524669576443,27.6,133.7,2026-09-02T19:09:39.414358+00:00
615,36.60108947694216,-121.89524378241973,27.6,133.8,2026-09-02T19:09:39.614358+00:00
616,36.60108723358131,-121.8952408729811,27.6,133.8,2026-09-02T19:09:39.814358+00:00
617,36.601084986837876,-121.89523796759529,27.7,133.9,2026-09-02T19:09:40.014358+00:00
618,36.6010827366076,-121.89523506639954,27.7,134.0,2026-09-02T19:09:40.214358+00:00
619,36.60108048279541,-121.89523216952115,27.7,134.1,2026-09-02T19:09:40.414358+00:00
620,36.60107822531564,-121.89522927707722,27.8,134.2,2026-09-02T19:09:40.614358+00:00
621,36.601075964092175,-121.89522638917425,27.8,134.3,2026-09-02T19:09:40.814358+00:00
622,36.60107369905864,-121.89522350590782,27.8,134.4,2026-09-02T19:09:41.014358+00:00
623,36.60107143015851,-121.89522062736235,27.8,134.5,2026-09-02T19:09:41.214358+00:00
624,36.601069157345236,-121.8952177536108,27.9,134.6,2026-09-02T19:09:41.414358+00:00
625,36.6010668805823,-121.89521488471445,27.9,134.7,2026-09-02T19:09:41.614358+00:00
626,36.60106459984325,-121.89521202072264,27.9,134.8,2026-09-02T19:09:41.814358+00:00
627,36.60106231511171,-121.89520916167264,28.0,134.9,2026-09-02T19:09:42.014358+00:00
628,36.601060026381425,-121.89520630758949,28.0,135.0,2026-09-02T19:09:42.214358+00:00
629,36.60105773365619,-121.8952034584858,28.0,135.1,2026-09-02T19:09:42.414358+00:00
630,36.60105543694975,-121.89520061436177,28.1,135.2,2026-09-02T19:09:42.614358+00:00
631,36.601053136285785,-121.89519777520503,28.1,135.3,2026-09-02T19:09:42.814358+00:00
632,36.601050831697755,-121.89519494099066,28.1,135.4,2026-09-02T19:09:43.014358+00:00
633,36.60104852322878,-121.89519211168115,28.1,135.5,2026-09-02T19:09:43.214358+00:00
634,36.60104621093147,-121.89518928722644,28.2,135.6,2026-09-02T19:09:43.414358+00:00
635,36.60104389486775,-121.89518646756403,28.2,135.7,2026-09-02T19:09:43.614358+00:00
636,36.60104157510868,-121.89518365261904,28.2,135.7,2026-09-02T19:09:43.814358+00:00
637,36.6010392517342,-121.89518084230438,28.3,135.8,2026-09-02T19:09:44.014358+00:00
638,36.601036924832925,-121.8951780365209,28.3,135.9,2026-09-02T19:09:44.214358+00:00
639,36.60103459450186,-121.8951752351576,28.3,136.0,2026-09-02T19:09:44.414358+00:00
640,36.601032260846154,-121.89517243809186,28.3,136.1,2026-09-02T19:09:44.614358+00:00
641,36.60102992397877,-121.89516964518977,28.4,136.2,2026-09-02T19:09:44.814358+00:00
642,36.60102758402024,-121.89516685630637,28.4,136.3,2026-09-02T19:09:45.014358+00:00
643,36.60102524109826,-121.89516407128609,28.4,136.3,2026-09-02T19:09:45.214358+00:00
644,36.601022895347484,-121.895161289963,28.5,136.4,2026-09-02T19:09:45.414358+00:00
645,36.601020546909034,-121.89515851216133,28.5,136.5,2026-09-02T19:09:45.614358+00:00
646,36.60101819593025,-121.89515573769584,28.5,136.5,2026-09-02T19:09:45.814358+00:00
647,36.60101584256431,-121.8951529663724,28.6,136.6,2026-09-02T19:09:46.014358+00:00
648,36.60101348696982,-121.89515019798829,28.6,136.7,2026-09-02T19:09:46.214358+00:00
649,36.60101112931046,-121.89514743233292,28.6,136.7,2026-09-02T19:09:46.414358+00:00
650,36.60100876975457,-121.89514466918831,28.6,136.8,2026-09-02T19:09:46.614358+00:00
651,36.60100640847481,-121.89514190832965,28.7,136.8,2026-09-02T19:09:46.814358+00:00
652,36.60100404564769,-121.89513914952587,28.7,136.9,2026-09-02T19:09:47.014358+00:00
653,36.601001681453205,-121.8951363925404,28.7,136.9,2026-09-02T19:09:47.214358+00:00
654,36.60099931607441,-121.89513363713164,28.8,136.9,2026-09-02T19:09:47.414358+00:00
655,36.600996949697006,-121.89513088305365,28.8,136.9,2026-09-02T19:09:47.614358+00:00
656,36.60099458250892,-121.89512813005695,28.8,137.0,2026-09-02T19:09:47.814358+00:00
657,36.60099221469987,-121.89512537788902,28.8,137.0,2026-09-02T19:09:48.014358+00:00
658,36.60098984646098,-121.89512262629506,28.9,137.0,2026-09-02T19:09:48.214358+00:00
659,36.60098747798431,-121.89511987501878,28.9,137.0,2026-09-02T19:09:48.414358+00:00
660,36.600985109462464,-121.89511712380292,28.9,137.0,2026-09-02T19:09:48.614358+00:00
661,36.60098274108812,-121.89511437239013,29.0,137.0,2026-09-02T19:09:48.814358+00:00
662,36.600980373053645,-121.89511162052355,29.0,137.0,2026-09-02T19:09:49.014358+00:00
663,36.60097800555066,-121.89510886794761,29.0,137.0,2026-09-02T19:09:49.214358+00:00
664,36.60097563876959,-121.89510611440866,29.0,137.0,2026-09-02T19:09:49.414358+00:00
665,36.60097327289925,-121.89510335965568,29.1,136.9,2026-09-02T19:09:49.614358+00:00
666,36.60097090812647,-121.89510060344095,29.1,136.9,2026-09-02T19:09:49.814358+00:00
667,36.60096854463556,-121.89509784552082,29.1,136.9,2026-09-02T19:09:50.014358+00:00
668,36.60096618260802,-121.89509508565625,29.2,136.8,2026-09-02T19:09:50.214358+00:00
669,36.60096382222204,-121.89509232361351,29.2,136.8,2026-09-02T19:09:50.414358+00:00
670,36.60096146365213,-121.89508955916479,29.2,136.7,2026-09-02T19:09:50.614358+00:00
671,36.60095910706871,-121.89508679208883,29.2,136.7,2026-09-02T19:09:50.814358+00:00
672,36.6009567526377,-121.8950840221715,29.3,136.6,2026-09-02T19:09:51.014358+00:00
673,36.60095440052014,-121.89508124920633,29.3,136.6,2026-09-02T19:09:51.214358+00:00
674,36.60095205087179,-121.8950784729951,29.3,136.5,2026-09-02T19:09:51.414358+00:00
675,36.60094970384276,-121.89507569334832,29.4,136.4,2026-09-02T19:09:51.614358+00:00
676,36.60094735957714,-121.89507291008573,29.4,136.4,2026-09-02T19:09:51.814358+00:00
677,36.60094501821268,-121.89507012303675,29.4,136.3,2026-09-02T19:09:52.014358+00:00
678,36.60094267988036,-121.89506733204091,29.4,136.2,2026-09-02T19:09:52.214358+00:00
679,36.60094034470412,-121.89506453694821,29.5,136.1,2026-09-02T19:09:52.414358+00:00
680,36.60093801280051,-121.89506173761953,29.5,136.1,2026-09-02T19:09:52.614358+00:00
681,36.60093568427838,-121.89505893392688,29.5,136.0,2026-09-02T19:09:52.814358+00:00
682,36.60093335923859,-121.89505612575383,29.5,135.9,2026-09-02T19:09:53.014358+00:00
683,36.600931037773705,-121.89505331299564,29.6,135.8,2026-09-02T19:09:53.214358+00:00
684,36.60092871996779,-121.89505049555954,29.6,135.7,2026-09-02T19:09:53.414358+00:00
685,36.600926405896075,-121.89504767336491,29.6,135.6,2026-09-02T19:09:53.614358+00:00
686,36.60092409562482,-121.89504484634338,29.6,135.5,2026-09-02T19:09:53.814358+00:00
687,36.600921789211,-121.8950420144391,29.7,135.4,2026-09-02T19:09:54.014358+00:00
688,36.600919486702225,-121.89503917760867,29.7,135.3,2026-09-02T19:09:54.214358+00:00
689,36.6009171881365,-121.89503633582125,29.7,135.2,2026-09-02T19:09:54.414358+00:00
690,36.60091489354211,-121.89503348905858,29.7,135.1,2026-09-02T19:09:54.614358+00:00
691,36.60091260293745,-121.89503063731496,29.8,135.0,2026-09-02T19:09:54.814358+00:00
692,36.60091031633102,-121.8950277805972,29.8,134.9,2026-09-02T19:09:55.014358+00:00
693,36.60090803372125,-121.89502491892455,29.8,134.8,2026-09-02T19:09:55.214358+00:00
694,36.60090575509652,-121.89502205232853,29.8,134.7,2026-09-02T19:09:55.414358+00:00
695,36.600903480435136,-121.89501918085288,29.9,134.6,2026-09-02T19:09:55.614358+00:00
696,36.60090120970527,-121.8950163045533,29.9,134.5,2026-09-02T19:09:55.814358+00:00
697,36.600898942865065,-121.89501342349728,29.9,134.4,2026-09-02T19:09:56.014358+00:00
698,36.60089667986268,-121.89501053776388,29.9,134.3,2026-09-02T19:09:56.214358+00:00
699,36.60089442063632,-121.8950076474435,29.9,134.2,2026-09-02T19:09:56.414358+00:00
700,36.600892165114445,-121.89500475263759,30.0,134.1,2026-09-02T19:09:56.614358+00:00
701,36.60088991321583,-121.8950018534583,30.0,134.1,2026-09-02T19:09:56.814358+00:00
702,36.600887664849786,-121.89499895002817,30.0,134.0,2026-09-02T19:09:57.014358+00:00
703,36.600885419916345,-121.89499604247983,30.0,133.9,2026-09-02T19:09:57.214358+00:00
704,36.600883178306496,-121.89499313095563,30.1,133.8,2026-09-02T19:09:57.414358+00:00
705,36.6008809399024,-121.89499021560722,30.1,133.7,2026-09-02T19:09:57.614358+00:00
706,36.600878704577745,-121.89498729659518,30.1,133.6,2026-09-02T19:09:57.814358+00:00
707,36.60087647219796,-121.89498437408857,30.1,133.6,2026-09-02T19:09:58.014358+00:00
708,36.60087424262065,-121.89498144826453,30.1,133.5,2026-09-02T19:09:58.214358+00:00
709,36.60087201569586,-121.89497851930788,30.2,133.4,2026-09-02T19:09:58.414358+00:00
710,36.60086979126655,-121.89497558741054,30.2,133.4,2026-09-02T19:09:58.614358+00:00
711,36.600867569168905,-121.8949726527712,30.2,133.3,2026-09-02T19:09:58.814358+00:00
712,36.600865349232826,-121.89496971559475,30.2,133.3,2026-09-02T19:09:59.014358+00:00
713,36.60086313128235,-121.89496677609185,30.2,133.2,2026-09-02T19:09:59.214358+00:00
714,36.60086091513613,-121.89496383447835,30.3,133.2,2026-09-02T19:09:59.414358+00:00
715,36.600858700607894,-121.89496089097491,30.3,133.1,2026-09-02T19:09:59.614358+00:00
716,36.600856487506974,-121.89495794580644,30.3,133.1,2026-09-02T19:09:59.814358+00:00
717,36.60085427563881,-121.8949549992015,30.3,133.1,2026-09-02T19:10:00.014358+00:00
718,36.60085206480546,-121.89495205139195,30.3,133.1,2026-09-02T19:10:00.214358+00:00
719,36.60084985480615,-121.89494910261226,30.4,133.0,2026-09-02T19:10:00.414358+00:00
720,36.60084764543783,-121.8949461530991,30.4,133.0,2026-09-02T19:10:00.614358+00:00
721,36.60084543649572,-121.89494320309076,30.4,133.0,2026-09-02T19:10:00.814358+00:00
722,36.60084322777387,-121.89494025282663,30.4,133.0,2026-09-02T19:10:01.014358+00:00
723,36.60084101906573,-121.89493730254665,30.4,133.0,2026-09-02T19:10:01.214358+00:00
724,36.600838810164696,-121.89493435249085,30.5,133.0,2026-09-02T19:10:01.414358+00:00
725,36.60083660086472,-121.89493140289868,30.5,133.0,2026-09-02T19:10:01.614358+00:00
726,36.60083439096081,-121.89492845400864,30.5,133.0,2026-09-02T19:10:01.814358+00:00
727,36.600832180249675,-121.89492550605763,30.5,133.0,2026-09-02T19:10:02.014358+00:00
728,36.60082996853019,-121.89492255928046,30.5,133.1,2026-09-02T19:10:02.214358+00:00
729,36.60082775560404,-121.89491961390935,30.5,133.1,2026-09-02T19:10:02.414358+00:00
730,36.60082554127615,-121.89491667017333,30.6,133.1,2026-09-02T19:10:02.614358+00:00
731,36.60082332535532,-121.89491372829782,30.6,133.2,2026-09-02T19:10:02.814358+00:00
732,36.600821107654674,-121.89491078850406,30.6,133.2,2026-09-02T19:10:03.014358+00:00
733,36.60081888799217,-121.89490785100858,30.6,133.3,2026-09-02T19:10:03.214358+00:00
734,36.60081666619111,-121.89490491602281,30.6,133.3,2026-09-02T19:10:03.414358+00:00
735,36.60081444208059,-121.89490198375235,30.6,133.4,2026-09-02T19:10:03.614358+00:00
736,36.60081221549594,-121.89489905439676,30.6,133.4,2026-09-02T19:10:03.814358+00:00
737,36.600809986279195,-121.89489612814891,30.7,133.5,2026-09-02T19:10:04.014358+00:00
738,36.60080775427943,-121.89489320519459,30.7,133.6,2026-09-02T19:10:04.214358+00:00
739,36.60080551935324,-121.89489028571195,30.7,133.6,2026-09-02T19:10:04.414358+00:00
740,36.60080328136498,-121.89488736987117,30.7,133.7,2026-09-02T19:10:04.614358+00:00
741,36.600801040187235,-121.89488445783398,30.7,133.8,2026-09-02T19:10:04.814358+00:00
742,36.600798795701046,-121.89488154975322,30.7,133.9,2026-09-02T19:10:05.014358+00:00
743,36.60079654779617,-121.8948786457725,30.7,134.0,2026-09-02T19:10:05.214358+00:00
744,36.600794296371475,-121.89487574602576,30.7,134.0,2026-09-02T19:10:05.414358+00:00
745,36.60079204133499,-121.89487285063692,30.8,134.1,2026-09-02T19:10:05.614358+00:00
746,36.60078978260425,-121.89486995971951,30.8,134.2,2026-09-02T19:10:05.814358+00:00
747,36.60078752010641,-121.89486707337642,30.8,134.3,2026-09-02T19:10:06.014358+00:00
748,36.600785253778376,-121.89486419169951,30.8,134.4,2026-09-02T19:10:06.214358+00:00
749,36.600782983566994,-121.89486131476939,30.8,134.5,2026-09-02T19:10:06.414358+00:00
750,36.60078070942905,-121.89485844265506,30.8,134.6,2026-09-02T19:10:06.614358+00:00
751,36.60077843133142,-121.89485557541386,30.8,134.7,2026-09-02T19:10:06.814358+00:00
752,36.60077614925104,-121.89485271309104,30.8,134.8,2026-09-02T19:10:07.014358+00:00
753,36.60077386317495,-121.89484985571983,30.8,134.9,2026-09-02T19:10:07.214358+00:00
754,36.60077157310027,-121.89484700332109,30.9,135.0,2026-09-02T19:10:07.414358+00:00
755,36.60076927903415,-121.89484415590326,30.9,135.1,2026-09-02T19:10:07.614358+00:00
756,36.60076698099369,-121.8948413134623,30.9,135.2,2026-09-02T19:10:07.814358+00:00
757,36.60076467900587,-121.89483847598163,30.9,135.3,2026-09-02T19:10:08.014358+00:00
758,36.600762373107415,-121.8948356434321,30.9,135.4,2026-09-02T19:10:08.214358+00:00
759,36.60076006334466,-121.89483281577196,30.9,135.5,2026-09-02T19:10:08.414358+00:00
760,36.60075774977336,-121.894829992947,30.9,135.6,2026-09-02T19:10:08.614358+00:00
761,36.60075543245854,-121.89482717489048,30.9,135.7,2026-09-02T19:10:08.814358+00:00
762,36.60075311147427,-121.89482436152346,30.9,135.8,2026-09-02T19:10:09.014358+00:00
763,36.60075078690344,-121.89482155275473,30.9,135.9,2026-09-02T19:10:09.214358+00:00
764,36.60074845883751,-121.89481874848114,30.9,136.0,2026-09-02T19:10:09.414358+00:00
765,36.60074612737626,-121.89481594858776,30.9,136.0,2026-09-02T19:10:09.614358+00:00
766,36.6007437926275,-121.89481315294816,30.9,136.1,2026-09-02T19:10:09.814358+00:00
767,36.60074145470677,-121.89481036142466,30.9,136.2,2026-09-02T19:10:10.014358+00:00
768,36.60073911373704,-121.89480757386868,31.0,136.3,2026-09-02T19:10:10.214358+00:00
769,36.60073676984841,-121.89480479012114,31.0,136.4,2026-09-02T19:10:10.414358+00:00
770,36.600734423177705,-121.89480201001275,31.0,136.4,2026-09-02T19:10:10.614358+00:00
771,36.600732073868215,-121.8947992333645,31.0,136.5,2026-09-02T19:10:10.814358+00:00
772,36.60072972206928,-121.89479645998811,31.0,136.6,2026-09-02T19:10:11.014358+00:00
773,36.60072736793593,-121.89479368968648,31.0,136.6,2026-09-02T19:10:11.214358+00:00
774,36.60072501162852,-121.89479092225423,31.0,136.7,2026-09-02T19:10:11.414358+00:00
775,36.60072265331235,-121.89478815747819,31.0,136.7,2026-09-02T19:10:11.614358+00:00
776,36.600720293157266,-121.89478539513803,31.0,136.8,2026-09-02T19:10:11.814358+00:00
777,36.60071793133727,-121.89478263500678,31.0,136.8,2026-09-02T19:10:12.014358+00:00
778,36.600715568030076,-121.89477987685146,31.0,136.9,2026-09-02T19:10:12.214358+00:00
779,36.600713203416746,-121.8947771204337,31.0,136.9,2026-09-02T19:10:12.414358+00:00
780,36.600710837681284,-121.89477436551039,31.0,136.9,2026-09-02T19:10:12.614358+00:00
781,36.60070847101017,-121.8947716118343,31.0,137.0,2026-09-02T19:10:12.814358+00:00
782,36.60070610359202,-121.8947688591549,31.0,137.0,2026-09-02T19:10:13.014358+00:00
783,36.60070373561704,-121.89476610721876,31.0,137.0,2026-09-02T19:10:13.214358+00:00
784,36.60070136727671,-121.89476335577056,31.0,137.0,2026-09-02T19:10:13.414358+00:00
785,36.60069899876334,-121.8947606045536,31.0,137.0,2026-09-02T19:10:13.614358+00:00
786,36.60069663026959,-121.8947578533105,31.0,137.0,2026-09-02T19:10:13.814358+00:00
787,36.6006942619881,-121.89475510178399,31.0,137.0,2026-09-02T19:10:14.014358+00:00
788,36.60069189411104,-121.89475234971758,31.0,137.0,2026-09-02T19:10:14.214358+00:00
789,36.60068952682964,-121.89474959685623,31.0,137.0,2026-09-02T19:10:14.414358+00:00
790,36.60068716033387,-121.89474684294713,31.0,136.9,2026-09-02T19:10:14.614358+00:00
791,36.600684794811905,-121.89474408774029,31.0,136.9,2026-09-02T19:10:14.814358+00:00
792,36.60068243044977,-121.8947413309893,31.0,136.9,2026-09-02T19:10:15.014358+00:00
793,36.600680067430886,-121.89473857245198,31.0,136.9,2026-09-02T19:10:15.214358+00:00
794,36.60067770593568,-121.89473581189101,31.0,136.8,2026-09-02T19:10:15.414358+00:00
795,36.60067534614116,-121.89473304907455,31.0,136.8,2026-09-02T19:10:15.614358+00:00
796,36.600672988220495,-121.89473028377695,31.0,136.7,2026-09-02T19:10:15.814358+00:00
797,36.600670632342634,-121.8947275157793,31.0,136.7,2026-09-02T19:10:16.014358+00:00
798,36.60066827867191,-121.89472474486996,31.0,136.6,2026-09-02T19:10:16.214358+00:00
799,36.60066592736762,-121.8947219708452,31.0,136.6,2026-09-02T19:10:16.414358+00:00
800,36.60066357858366,-121.89471919350966,31.0,136.5,2026-09-02T19:10:16.614358+00:00
801,36.60066123246818,-121.89471641267694,31.0,136.4,2026-09-02T19:10:16.814358+00:00
802,36.600658889163164,-121.89471362816994,31.0,136.3,2026-09-02T19:10:17.014358+00:00
803,36.60065654880412,-121.89471083982147,31.0,136.3,2026-09-02T19:10:17.214358+00:00
804,36.600654211519696,-121.8947080474745,30.9,136.2,2026-09-02T19:10:17.414358+00:00
805,36.600651877431396,-121.89470525098267,30.9,136.1,2026-09-02T19:10:17.614358+00:00
806,36.6006495466532,-121.89470245021056,30.9,136.0,2026-09-02T19:10:17.814358+00:00
807,36.60064721929131,-121.89469964503408,30.9,135.9,2026-09-02T19:10:18.014358+00:00
808,36.60064489544383,-121.89469683534065,30.9,135.9,2026-09-02T19:10:18.214358+00:00
809,36.60064257520048,-121.89469402102957,30.9,135.8,2026-09-02T19:10:18.414358+00:00
810,36.60064025864241,-121.8946912020121,30.9,135.7,2026-09-02T19:10:18.614358+00:00
811,36.600637945841825,-121.89468837821173,30.9,135.6,2026-09-02T19:10:18.814358+00:00
812,36.6006356368619,-121.89468554956433,30.9,135.5,2026-09-02T19:10:19.014358+00:00
813,36.60063333175649,-121.8946827160182,30.9,135.4,2026-09-02T19:10:19.214358+00:00
814,36.60063103056998,-121.89467987753414,30.9,135.3,2026-09-02T19:10:19.414358+00:00
815,36.600628733337125,-121.89467703408559,30.9,135.2,2026-09-02T19:10:19.614358+00:00
816,36.60062644008289,-121.8946741856585,30.9,135.1,2026-09-02T19:10:19.814358+00:00
817,36.60062415082236,-121.89467133225138,30.9,135.0,2026-09-02T19:10:20.014358+00:00
818,36.60062186556065,-121.8946684738752,30.8,134.9,2026-09-02T19:10:20.214358+00:00
819,36.60061958429282,-121.8946656105534,30.8,134.8,2026-09-02T19:10:20.414358+00:00
820,36.600617307003866,-121.8946627423216,30.8,134.7,2026-09-02T19:10:20.614358+00:00
821,36.60061503366867,-121.89465986922758,30.8,134.6,2026-09-02T19:10:20.814358+00:00
822,36.60061276425205,-121.89465699133105,30.8,134.5,2026-09-02T19:10:21.014358+00:00
823,36.600610498708754,-121.8946541087034,30.8,134.4,2026-09-02T19:10:21.214358+00:00
824,36.600608236983604,-121.89465122142757,30.8,134.3,2026-09-02T19:10:21.414358+00:00
825,36.60060597901151,-121.89464832959766,30.8,134.2,2026-09-02T19:10:21.614358+00:00
826,36.60060372471765,-121.89464543331877,30.8,134.1,2026-09-02T19:10:21.814358+00:00
827,36.6006014740176,-121.89464253270656,30.7,134.0,2026-09-02T19:10:22.014358+00:00
828,36.60059922681753,-121.89463962788703,30.7,133.9,2026-09-02T19:10:22.214358+00:00
829,36.6005969830144,-121.89463671899613,30.7,133.9,2026-09-02T19:10:22.414358+00:00
830,36.6005947424962,-121.89463380617934,30.7,133.8,2026-09-02T19:10:22.614358+00:00
831,36.60059250514221,-121.89463088959138,30.7,133.7,2026-09-02T19:10:22.814358+00:00
832,36.600590270823304,-121.89462796939574,30.7,133.6,2026-09-02T19:10:23.014358+00:00
833,36.60058803940225,-121.89462504576426,30.7,133.6,2026-09-02T19:10:23.214358+00:00
834,36.60058581073407,-121.89462211887667,30.7,133.5,2026-09-02T19:10:23.414358+00:00
835,36.600583584666374,-121.89461918892023,30.6,133.4,2026-09-02T19:10:23.614358+00:00
836,36.60058136103979,-121.89461625608924,30.6,133.4,2026-09-02T19:10:23.814358+00:00
837,36.60057913968834,-121.89461332058447,30.6,133.3,2026-09-02T19:10:24.014358+00:00
838,36.600576920439934,-121.89461038261283,30.6,133.3,2026-09-02T19:10:24.214358+00:00
839,36.60057470311671,-121.89460744238676,30.6,133.2,2026-09-02T19:10:24.414358+00:00
840,36.60057248753562,-121.89460450012382,30.6,133.2,2026-09-02T19:10:24.614358+00:00
841,36.60057027350887,-121.89460155604613,30.5,133.1,2026-09-02T19:10:24.814358+00:00
842,36.60056806084441,-121.89459861037989,30.5,133.1,2026-09-02T19:10:25.014358+00:00
843,36.60056584934649,-121.8945956633548,30.5,133.1,2026-09-02T19:10:25.214358+00:00
844,36.60056363881615,-121.89459271520371,30.5,133.0,2026-09-02T19:10:25.414358+00:00
845,36.600561429051794,-121.89458976616186,30.5,133.0,2026-09-02T19:10:25.614358+00:00
846,36.600559219849735,-121.89458681646651,30.5,133.0,2026-09-02T19:10:25.814358+00:00
847,36.600557011004724,-121.89458386635641,30.4,133.0,2026-09-02T19:10:26.014358+00:00
848,36.600554802310555,-121.89458091607116,30.4,133.0,2026-09-02T19:10:26.214358+00:00
849,36.600552593560586,-121.8945779658508,30.4,133.0,2026-09-02T19:10:26.414358+00:00
850,36.60055038454834,-121.89457501593522,30.4,133.0,2026-09-02T19:10:26.614358+00:00
851,36.60054817506806,-121.89457206656363,30.4,133.0,2026-09-02T19:10:26.814358+00:00
852,36.600545964915284,-121.89456911797403,30.4,133.0,2026-09-02T19:10:27.014358+00:00
853,36.60054375388736,-121.89456617040268,30.3,133.1,2026-09-02T19:10:27.214358+00:00
854,36.60054154178407,-121.8945632240836,30.3,133.1,2026-09-02T19:10:27.414358+00:00
855,36.60053932840811,-121.89456027924794,30.3,133.1,2026-09-02T19:10:27.614358+00:00
856,36.60053711356566,-121.89455733612361,30.3,133.1,2026-09-02T19:10:27.814358+00:00
857,36.600534897066915,-121.89455439493472,30.3,133.2,2026-09-02T19:10:28.014358+00:00
858,36.60053267872657,-121.8945514559009,30.2,133.2,2026-09-02T19:10:28.214358+00:00
859,36.60053045836434,-121.89454851923705,30.2,133.3,2026-09-02T19:10:28.414358+00:00
860,36.600528235805385,-121.89454558515268,30.2,133.3,2026-09-02T19:10:28.614358+00:00
861,36.60052601088089,-121.89454265385149,30.2,133.4,2026-09-02T19:10:28.814358+00:00
862,36.60052378342838,-121.89453972553076,30.2,133.5,2026-09-02T19:10:29.014358+00:00
863,36.60052155329219,-121.89453680038106,30.1,133.5,2026-09-02T19:10:29.214358+00:00
864,36.60051932032392,-121.89453387858562,30.1,133.6,2026-09-02T19:10:29.414358+00:00
865,36.60051708438271,-121.89453096032001,30.1,133.7,2026-09-02T19:10:29.614358+00:00
866,36.60051484533566,-121.89452804575161,30.1,133.7,2026-09-02T19:10:29.814358+00:00
867,36.60051260305814,-121.89452513503919,30.1,133.8,2026-09-02T19:10:30.014358+00:00
868,36.600510357434125,-121.89452222833252,30.0,133.9,2026-09-02T19:10:30.214358+00:00
869,36.60050810835641,-121.89451932577204,30.0,134.0,2026-09-02T19:10:30.414358+00:00
870,36.60050585572688,-121.8945164274883,30.0,134.1,2026-09-02T19:10:30.614358+00:00
871,36.60050359945677,-121.89451353360182,30.0,134.2,2026-09-02T19:10:30.814358+00:00
872,36.60050133946682,-121.89451064422256,29.9,134.3,2026-09-02T19:10:31.014358+00:00
873,36.60049907568745,-121.89450775944975,29.9,134.3,2026-09-02T19:10:31.214358+00:00
874,36.600496808058914,-121.89450487937147,29.9,134.4,2026-09-02T19:10:31.414358+00:00
875,36.600494536531365,-121.89450200406446,29.9,134.5,2026-09-02T19:10:31.614358+00:00
876,36.60049226106501,-121.89449913359384,29.9,134.6,2026-09-02T19:10:31.814358+00:00
877,36.600489981630076,-121.89449626801289,29.8,134.7,2026-09-02T19:10:32.014358+00:00
878,36.600487698206905,-121.89449340736286,29.8,134.8,2026-09-02T19:10:32.214358+00:00
879,36.600485410785936,-121.89449055167277,29.8,134.9,2026-09-02T19:10:32.414358+00:00
880,36.60048311936766,-121.89448770095937,29.8,135.0,2026-09-02T19:10:32.614358+00:00
881,36.60048082396259,-121.89448485522692,29.7,135.1,2026-09-02T19:10:32.814358+00:00
882,36.60047852459115,-121.89448201446716,29.7,135.2,2026-09-02T19:10:33.014358+00:00
883,36.60047622128363,-121.89447917865927,29.7,135.3,2026-09-02T19:10:33.214358+00:00
884,36.60047391407999,-121.89447634776985,29.7,135.4,2026-09-02T19:10:33.414358+00:00
885,36.60047160302975,-121.89447352175297,29.6,135.5,2026-09-02T19:10:33.614358+00:00
886,36.60046928819181,-121.89447070055019,29.6,135.6,2026-09-02T19:10:33.814358+00:00
887,36.600466969634276,-121.89446788409064,29.6,135.7,2026-09-02T19:10:34.014358+00:00
888,36.60046464743419,-121.89446507229125,29.6,135.8,2026-09-02T19:10:34.214358+00:00
889,36.600462321677355,-121.8944622650568,29.5,135.9,2026-09-02T19:10:34.414358+00:00
