ping_index,latitude,longitude,depth_m,heading_deg,timestamp
593,24.55145927066769,-81.77816753936632,27.0,58.0,2026-09-02T19:09:34.822932+00:00
594,24.55146098583195,-81.77816451923191,27.0,58.0,2026-09-02T19:09:35.022932+00:00
595,24.551462701570706,-81.7781614994919,27.0,58.0,2026-09-02T19:09:35.222932+00:00
596,24.551464417645338,-81.77815847998252,27.0,58.0,2026-09-02T19:09:35.422932+00:00
597,24.551466133816444,-81.7781554605394,27.1,58.0,2026-09-02T19:09:35.622932+00:00
598,24.551467849844407,-81.77815244099789,27.1,58.0,2026-09-02T19:09:35.822932+00:00
599,24.55146956548993,-81.77814942119367,27.1,58.0,2026-09-02T19:09:36.022932+00:00
600,24.55147128051463,-81.77814640096322,27.2,58.0,2026-09-02T19:09:36.222932+00:00
601,24.551472994681554,-81.77814338014421,27.2,58.0,2026-09-02T19:09:36.422932+00:00
602,24.551474707755762,-81.77814035857604,27.2,58.1,2026-09-02T19:09:36.622932+00:00
603,24.551476419504876,-81.77813733610029,27.2,58.1,2026-09-02T19:09:36.822932+00:00
604,24.551478129699625,-81.77813431256115,27.3,58.1,2026-09-02T19:09:37.022932+00:00
605,24.55147983811438,-81.77813128780595,27.3,58.2,2026-09-02T19:09:37.222932+00:00
606,24.551481544527686,-81.77812826168548,27.3,58.2,2026-09-02T19:09:37.422932+00:00
607,24.551483248722814,-81.7781252340545,27.4,58.2,2026-09-02T19:09:37.622932+00:00
608,24.551484950488245,-81.77812220477207,27.4,58.3,2026-09-02T19:09:37.822932+00:00
609,24.551486649618205,-81.77811917370204,27.4,58.4,2026-09-02T19:09:38.022932+00:00
610,24.551488345913153,-81.77811614071331,27.5,58.4,2026-09-02T19:09:38.222932+00:00
611,24.551490039180273,-81.77811310568026,27.5,58.5,2026-09-02T19:09:38.422932+00:00
612,24.55149172923393,-81.77811006848306,27.5,58.5,2026-09-02T19:09:38.622932+00:00
613,24.55149341589615,-81.778107029008,27.5,58.6,2026-09-02T19:09:38.822932+00:00
614,24.551495098997055,-81.77810398714772,27.6,58.7,2026-09-02T19:09:39.022932+00:00
615,24.55149677837529,-81.77810094280153,27.6,58.8,2026-09-02T19:09:39.222932+00:00
616,24.551498453878445,-81.77809789587563,27.6,58.8,2026-09-02T19:09:39.422932+00:00
617,24.551500125363418,-81.77809484628338,27.7,58.9,2026-09-02T19:09:39.622932+00:00
618,24.55150179269682,-81.77809179394542,27.7,59.0,2026-09-02T19:09:39.822932+00:00
619,24.551503455755306,-81.77808873878989,27.7,59.1,2026-09-02T19:09:40.022932+00:00
620,24.55150511442591,-81.77808568075253,27.8,59.2,2026-09-02T19:09:40.222932+00:00
621,24.55150676860635,-81.77808261977684,27.8,59.3,2026-09-02T19:09:40.422932+00:00
622,24.551508418205326,-81.7780795558142,27.8,59.4,2026-09-02T19:09:40.622932+00:00
623,24.551510063142747,-81.77807648882386,27.8,59.5,2026-09-02T19:09:40.822932+00:00
624,24.551511703349988,-81.77807341877303,27.9,59.6,2026-09-02T19:09:41.022932+00:00
625,24.551513338770082,-81.77807034563693,27.9,59.7,2026-09-02T19:09:41.222932+00:00
626,24.55151496935791,-81.77806726939875,27.9,59.8,2026-09-02T19:09:41.422932+00:00
627,24.551516595080336,-81.77806419004962,28.0,59.9,2026-09-02T19:09:41.622932+00:00
628,24.551518215916335,-81.77806110758863,28.0,60.0,2026-09-02T19:09:41.822932+00:00
629,24.551519831857078,-81.77805802202265,28.0,60.1,2026-09-02T19:09:42.022932+00:00
630,24.551521442905994,-81.77805493336638,28.1,60.2,2026-09-02T19:09:42.222932+00:00
631,24.551523049078796,-81.7780518416421,28.1,60.3,2026-09-02T19:09:42.422932+00:00
632,24.55152465040349,-81.77804874687965,28.1,60.4,2026-09-02T19:09:42.622932+00:00
633,24.551526246920307,-81.77804564911625,28.1,60.5,2026-09-02T19:09:42.822932+00:00
634,24.551527838681675,-81.77804254839634,28.2,60.6,2026-09-02T19:09:43.022932+00:00
635,24.551529425752097,-81.77803944477142,28.2,60.7,2026-09-02T19:09:43.222932+00:00
636,24.551531008208016,-81.77803633829983,28.2,60.7,2026-09-02T19:09:43.422932+00:00
637,24.551532586137675,-81.77803322904656,28.3,60.8,2026-09-02T19:09:43.622932+00:00
638,24.551534159640887,-81.77803011708309,28.3,60.9,2026-09-02T19:09:43.822932+00:00
639,24.55153572882884,-81.77802700248705,28.3,61.0,2026-09-02T19:09:44.022932+00:00
640,24.551537293823817,-81.77802388534211,28.3,61.1,2026-09-02T19:09:44.222932+00:00
641,24.55153885475891,-81.77802076573764,28.4,61.2,2026-09-02T19:09:44.422932+00:00
642,24.551540411777705,-81.77801764376851,28.4,61.3,2026-09-02T19:09:44.622932+00:00
643,24.551541965033927,-81.7780145195348,28.4,61.3,2026-09-02T19:09:44.822932+00:00
644,24.551543514691062,-81.77801139314158,28.5,61.4,2026-09-02T19:09:45.022932+00:00
645,24.551545060921953,-81.77800826469858,28.5,61.5,2026-09-02T19:09:45.222932+00:00
646,24.55154660390836,-81.77800513431997,28.5,61.5,2026-09-02T19:09:45.422932+00:00
647,24.551548143840513,-81.77800200212401,28.6,61.6,2026-09-02T19:09:45.622932+00:00
648,24.551549680916615,-81.77799886823287,28.6,61.7,2026-09-02T19:09:45.822932+00:00
649,24.551551215342343,-81.77799573277223,28.6,61.7,2026-09-02T19:09:46.022932+00:00
650,24.551552747330312,-81.77799259587111,28.6,61.8,2026-09-02T19:09:46.222932+00:00
651,24.551554277099537,-81.77798945766146,28.7,61.8,2026-09-02T19:09:46.422932+00:00
652,24.55155580487486,-81.77798631827797,28.7,61.9,2026-09-02T19:09:46.622932+00:00
653,24.55155733088635,-81.77798317785773,28.7,61.9,2026-09-02T19:09:46.822932+00:00
654,24.551558855368736,-81.77798003653994,28.8,61.9,2026-09-02T19:09:47.022932+00:00
655,24.551560378560744,-81.77797689446564,28.8,61.9,2026-09-02T19:09:47.222932+00:00
656,24.551561900704534,-81.77797375177737,28.8,62.0,2026-09-02T19:09:47.422932+00:00
657,24.55156342204501,-81.77797060861894,28.8,62.0,2026-09-02T19:09:47.622932+00:00
658,24.55156494282919,-81.77796746513512,28.9,62.0,2026-09-02T19:09:47.822932+00:00
659,24.551566463305566,-81.77796432147129,28.9,62.0,2026-09-02T19:09:48.022932+00:00
660,24.551567983723448,-81.77796117777322,28.9,62.0,2026-09-02T19:09:48.222932+00:00
661,24.55156950433229,-81.77795803418674,29.0,62.0,2026-09-02T19:09:48.422932+00:00
662,24.551571025381044,-81.77795489085749,29.0,62.0,2026-09-02T19:09:48.622932+00:00
663,24.551572547117505,-81.77795174793054,29.0,62.0,2026-09-02T19:09:48.822932+00:00
664,24.55157406978766,-81.77794860555018,29.0,62.0,2026-09-02T19:09:49.022932+00:00
665,24.551575593635018,-81.77794546385958,29.1,61.9,2026-09-02T19:09:49.222932+00:00
666,24.5515771189,-81.77794232300054,29.1,61.9,2026-09-02T19:09:49.422932+00:00
667,24.55157864581929,-81.77793918311315,29.1,61.9,2026-09-02T19:09:49.622932+00:00
668,24.551580174625215,-81.77793604433552,29.2,61.8,2026-09-02T19:09:49.822932+00:00
669,24.551581705545143,-81.7779329068035,29.2,61.8,2026-09-02T19:09:50.022932+00:00
670,24.551583238800895,-81.77792977065036,29.2,61.7,2026-09-02T19:09:50.222932+00:00
671,24.551584774608155,-81.77792663600654,29.2,61.7,2026-09-02T19:09:50.422932+00:00
672,24.551586313175918,-81.77792350299933,29.3,61.6,2026-09-02T19:09:50.622932+00:00
673,24.551587854705954,-81.77792037175254,29.3,61.6,2026-09-02T19:09:50.822932+00:00
674,24.551589399392302,-81.77791724238634,29.3,61.5,2026-09-02T19:09:51.022932+00:00
675,24.551590947420745,-81.77791411501684,29.4,61.4,2026-09-02T19:09:51.222932+00:00
676,24.551592498968365,-81.7779109897559,29.4,61.4,2026-09-02T19:09:51.422932+00:00
677,24.551594054203086,-81.77790786671079,29.4,61.3,2026-09-02T19:09:51.622932+00:00
678,24.551595613283265,-81.77790474598396,29.4,61.2,2026-09-02T19:09:51.822932+00:00
679,24.551597176357284,-81.77790162767276,29.5,61.1,2026-09-02T19:09:52.022932+00:00
680,24.551598743563193,-81.7778985118692,29.5,61.1,2026-09-02T19:09:52.222932+00:00
681,24.55160031502839,-81.77789539865961,29.5,61.0,2026-09-02T19:09:52.422932+00:00
682,24.551601890869296,-81.77789228812452,29.5,60.9,2026-09-02T19:09:52.622932+00:00
683,24.551603471191086,-81.77788918033829,29.6,60.8,2026-09-02T19:09:52.822932+00:00
684,24.551605056087457,-81.777886075369,29.6,60.7,2026-09-02T19:09:53.022932+00:00
685,24.55160664564041,-81.77788297327811,29.6,60.6,2026-09-02T19:09:53.222932+00:00
686,24.55160823992006,-81.77787987412039,29.6,60.5,2026-09-02T19:09:53.422932+00:00
687,24.55160983898451,-81.77787677794359,29.7,60.4,2026-09-02T19:09:53.622932+00:00
688,24.551611442879732,-81.77787368478833,29.7,60.3,2026-09-02T19:09:53.822932+00:00
689,24.551613051639464,-81.77787059468794,29.7,60.2,2026-09-02T19:09:54.022932+00:00
690,24.551614665285186,-81.77786750766828,29.7,60.1,2026-09-02T19:09:54.222932+00:00
691,24.551616283826082,-81.77786442374759,29.8,60.0,2026-09-02T19:09:54.422932+00:00
692,24.551617907259068,-81.77786134293643,29.8,59.9,2026-09-02T19:09:54.622932+00:00
693,24.55161953556883,-81.77785826523755,29.8,59.8,2026-09-02T19:09:54.822932+00:00
694,24.551621168727895,-81.77785519064582,29.8,59.7,2026-09-02T19:09:55.022932+00:00
695,24.55162280669675,-81.77785211914816,29.9,59.6,2026-09-02T19:09:55.222932+00:00
696,24.551624449423958,-81.77784905072352,29.9,59.5,2026-09-02T19:09:55.422932+00:00
697,24.551626096846345,-81.77784598534286,29.9,59.4,2026-09-02T19:09:55.622932+00:00
698,24.55162774888916,-81.7778429229692,29.9,59.3,2026-09-02T19:09:55.822932+00:00
699,24.551629405466336,-81.77783986355756,29.9,59.2,2026-09-02T19:09:56.022932+00:00
700,24.551631066480702,-81.77783680705514,30.0,59.1,2026-09-02T19:09:56.222932+00:00
701,24.551632731824267,-81.7778337534013,30.0,59.1,2026-09-02T19:09:56.422932+00:00
702,24.551634401378514,-81.77783070252774,30.0,59.0,2026-09-02T19:09:56.622932+00:00
703,24.55163607501472,-81.77782765435857,30.0,58.9,2026-09-02T19:09:56.822932+00:00
704,24.551637752594296,-81.77782460881056,30.1,58.8,2026-09-02T19:09:57.022932+00:00
705,24.55163943396914,-81.77782156579323,30.1,58.7,2026-09-02T19:09:57.222932+00:00
706,24.551641118982054,-81.7778185252091,30.1,58.6,2026-09-02T19:09:57.422932+00:00
707,24.551642807467093,-81.77781548695391,30.1,58.6,2026-09-02T19:09:57.622932+00:00
708,24.551644499250028,-81.77781245091691,30.1,58.5,2026-09-02T19:09:57.822932+00:00
709,24.551646194148766,-81.77780941698107,30.2,58.4,2026-09-02T19:09:58.022932+00:00
710,24.551647891973797,-81.77780638502345,30.2,58.4,2026-09-02T19:09:58.222932+00:00
711,24.551649592528673,-81.77780335491548,30.2,58.3,2026-09-02T19:09:58.422932+00:00
712,24.551651295610476,-81.77780032652333,30.2,58.3,2026-09-02T19:09:58.622932+00:00
713,24.551653001010326,-81.77779729970827,30.2,58.2,2026-09-02T19:09:58.822932+00:00
714,24.55165470851387,-81.77779427432701,30.3,58.2,2026-09-02T19:09:59.022932+00:00
715,24.551656417901803,-81.77779125023217,30.3,58.1,2026-09-02T19:09:59.222932+00:00
716,24.551658128950393,-81.77778822727264,30.3,58.1,2026-09-02T19:09:59.422932+00:00
717,24.551659841432002,-81.77778520529401,30.3,58.1,2026-09-02T19:09:59.622932+00:00
718,24.55166155511565,-81.77778218413907,30.3,58.1,2026-09-02T19:09:59.822932+00:00
719,24.55166326976752,-81.77777916364815,30.4,58.0,2026-09-02T19:10:00.022932+00:00
720,24.551664985151543,-81.7777761436597,30.4,58.0,2026-09-02T19:10:00.222932+00:00
721,24.55166670102993,-81.77777312401066,30.4,58.0,2026-09-02T19:10:00.422932+00:00
722,24.551668417163746,-81.77777010453704,30.4,58.0,2026-09-02T19:10:00.622932+00:00
723,24.55167013331345,-81.7777670850743,30.4,58.0,2026-09-02T19:10:00.822932+00:00
724,24.551671849239472,-81.77776406545787,30.5,58.0,2026-09-02T19:10:01.022932+00:00
725,24.551673564702764,-81.77776104552363,30.5,58.0,2026-09-02T19:10:01.222932+00:00
726,24.55167527946535,-81.7777580251084,30.5,58.0,2026-09-02T19:10:01.422932+00:00
727,24.551676993290904,-81.77775500405036,30.5,58.0,2026-09-02T19:10:01.622932+00:00
728,24.55167870594528,-81.77775198218963,30.5,58.1,2026-09-02T19:10:01.822932+00:00
729,24.55168041719709,-81.7777489593686,30.5,58.1,2026-09-02T19:10:02.022932+00:00
730,24.551682126818218,-81.77774593543248,30.6,58.1,2026-09-02T19:10:02.222932+00:00
731,24.551683834584388,-81.7777429102297,30.6,58.2,2026-09-02T19:10:02.422932+00:00
732,24.55168554027567,-81.77773988361234,30.6,58.2,2026-09-02T19:10:02.622932+00:00
733,24.551687243677033,-81.77773685543657,30.6,58.3,2026-09-02T19:10:02.822932+00:00
734,24.551688944578835,-81.77773382556302,30.6,58.3,2026-09-02T19:10:03.022932+00:00
735,24.551690642777345,-81.77773079385719,30.6,58.4,2026-09-02T19:10:03.222932+00:00
736,24.551692338075227,-81.77772776018979,30.6,58.4,2026-09-02T19:10:03.422932+00:00
737,24.55169403028202,-81.7777247244371,30.7,58.5,2026-09-02T19:10:03.622932+00:00
738,24.551695719214624,-81.77772168648134,30.7,58.6,2026-09-02T19:10:03.822932+00:00
739,24.55169740469774,-81.77771864621086,30.7,58.6,2026-09-02T19:10:04.022932+00:00
740,24.551699086564312,-81.77771560352055,30.7,58.7,2026-09-02T19:10:04.222932+00:00
741,24.55170076465594,-81.777712558312,30.7,58.8,2026-09-02T19:10:04.422932+00:00
742,24.551702438823302,-81.77770951049379,30.7,58.9,2026-09-02T19:10:04.622932+00:00
743,24.551704108926522,-81.77770645998173,30.7,59.0,2026-09-02T19:10:04.822932+00:00
744,24.55170577483555,-81.77770340669893,30.7,59.0,2026-09-02T19:10:05.022932+00:00
745,24.5517074364305,-81.77770035057608,30.8,59.1,2026-09-02T19:10:05.222932+00:00
746,24.551709093601968,-81.77769729155155,30.8,59.2,2026-09-02T19:10:05.422932+00:00
747,24.551710746251327,-81.77769422957145,30.8,59.3,2026-09-02T19:10:05.622932+00:00
748,24.551712394291023,-81.77769116458978,30.8,59.4,2026-09-02T19:10:05.822932+00:00
749,24.551714037644796,-81.7776880965685,30.8,59.5,2026-09-02T19:10:06.022932+00:00
750,24.55171567624792,-81.7776850254775,30.8,59.6,2026-09-02T19:10:06.222932+00:00
751,24.551717310047394,-81.77768195129467,30.8,59.7,2026-09-02T19:10:06.422932+00:00
752,24.551718939002118,-81.7776788740059,30.8,59.8,2026-09-02T19:10:06.622932+00:00
753,24.551720563083013,-81.77767579360498,30.8,59.9,2026-09-02T19:10:06.822932+00:00
754,24.551722182273142,-81.77767271009365,30.9,60.0,2026-09-02T19:10:07.022932+00:00
755,24.5517237965678,-81.7776696234814,30.9,60.1,2026-09-02T19:10:07.222932+00:00
756,24.551725405974544,-81.77766653378549,30.9,60.2,2026-09-02T19:10:07.422932+00:00
757,24.551727010513225,-81.77766344103077,30.9,60.3,2026-09-02T19:10:07.622932+00:00
758,24.551728610215957,-81.77766034524957,30.9,60.4,2026-09-02T19:10:07.822932+00:00
759,24.551730205127093,-81.77765724648158,30.9,60.5,2026-09-02T19:10:08.022932+00:00
760,24.551731795303127,-81.77765414477362,30.9,60.6,2026-09-02T19:10:08.222932+00:00
761,24.551733380812596,-81.7776510401795,30.9,60.7,2026-09-02T19:10:08.422932+00:00
762,24.551734961735935,-81.77764793275983,30.9,60.8,2026-09-02T19:10:08.622932+00:00
763,24.551736538165297,-81.7776448225818,30.9,60.9,2026-09-02T19:10:08.822932+00:00
764,24.551738110204347,-81.77764170971899,30.9,61.0,2026-09-02T19:10:09.022932+00:00
765,24.55173967796804,-81.7776385942511,30.9,61.0,2026-09-02T19:10:09.222932+00:00
766,24.55174124158232,-81.77763547626371,30.9,61.1,2026-09-02T19:10:09.422932+00:00
767,24.551742801183853,-81.77763235584811,30.9,61.2,2026-09-02T19:10:09.622932+00:00
768,24.551744356919667,-81.77762923310094,31.0,61.3,2026-09-02T19:10:09.822932+00:00
769,24.55174590894682,-81.77762610812397,31.0,61.4,2026-09-02T19:10:10.022932+00:00
770,24.55174745743199,-81.77762298102387,31.0,61.4,2026-09-02T19:10:10.222932+00:00
771,24.551749002551066,-81.77761985191191,31.0,61.5,2026-09-02T19:10:10.422932+00:00
772,24.551750544488712,-81.77761672090365,31.0,61.6,2026-09-02T19:10:10.622932+00:00
773,24.551752083437894,-81.77761358811871,31.0,61.6,2026-09-02T19:10:10.822932+00:00
774,24.55175361959938,-81.77761045368047,31.0,61.7,2026-09-02T19:10:11.022932+00:00
775,24.55175515318125,-81.77760731771576,31.0,61.7,2026-09-02T19:10:11.222932+00:00
776,24.551756684398327,-81.77760418035463,31.0,61.8,2026-09-02T19:10:11.422932+00:00
777,24.55175821347165,-81.77760104172998,31.0,61.8,2026-09-02T19:10:11.622932+00:00
778,24.551759740627887,-81.77759790197733,31.0,61.9,2026-09-02T19:10:11.822932+00:00
779,24.551761266098737,-81.77759476123452,31.0,61.9,2026-09-02T19:10:12.022932+00:00
780,24.55176279012035,-81.7775916196414,31.0,61.9,2026-09-02T19:10:12.222932+00:00
781,24.551764312932676,-81.77758847733955,31.0,62.0,2026-09-02T19:10:12.422932+00:00
782,24.551765834778866,-81.77758533447198,31.0,62.0,2026-09-02T19:10:12.622932+00:00
783,24.551767355904605,-81.77758219118283,31.0,62.0,2026-09-02T19:10:12.822932+00:00
784,24.55176887655749,-81.77757904761712,31.0,62.0,2026-09-02T19:10:13.022932+00:00
785,24.55177039698635,-81.77757590392041,31.0,62.0,2026-09-02T19:10:13.222932+00:00
786,24.551771917440618,-81.77757276023851,31.0,62.0,2026-09-02T19:10:13.422932+00:00
787,24.55177343816966,-81.77756961671722,31.0,62.0,2026-09-02T19:10:13.622932+00:00
788,24.55177495942211,-81.77756647350199,31.0,62.0,2026-09-02T19:10:13.822932+00:00
789,24.551776481445227,-81.7775633307377,31.0,62.0,2026-09-02T19:10:14.022932+00:00
790,24.55177800448423,-81.77756018856829,31.0,61.9,2026-09-02T19:10:14.222932+00:00
791,24.55177952878167,-81.7775570471365,31.0,61.9,2026-09-02T19:10:14.422932+00:00
792,24.551781054576775,-81.77755390658358,31.0,61.9,2026-09-02T19:10:14.622932+00:00
793,24.55178258210483,-81.77755076704901,31.0,61.9,2026-09-02T19:10:14.822932+00:00
794,24.55178411159657,-81.77754762867013,31.0,61.8,2026-09-02T19:10:15.022932+00:00
795,24.55178564327756,-81.777544491582,31.0,61.8,2026-09-02T19:10:15.222932+00:00
796,24.55178717736762,-81.77754135591695,31.0,61.7,2026-09-02T19:10:15.422932+00:00
797,24.551788714080242,-81.77753822180439,31.0,61.7,2026-09-02T19:10:15.622932+00:00
798,24.551790253622055,-81.77753508937047,31.0,61.6,2026-09-02T19:10:15.822932+00:00
799,24.55179179619229,-81.77753195873782,31.0,61.6,2026-09-02T19:10:16.022932+00:00
800,24.551793341982254,-81.77752883002528,31.0,61.5,2026-09-02T19:10:16.222932+00:00
801,24.55179489117486,-81.77752570334755,31.0,61.4,2026-09-02T19:10:16.422932+00:00
802,24.551796443944156,-81.77752257881498,31.0,61.3,2026-09-02T19:10:16.622932+00:00
803,24.551798000454898,-81.77751945653324,31.0,61.3,2026-09-02T19:10:16.822932+00:00
804,24.55179956086213,-81.77751633660311,30.9,61.2,2026-09-02T19:10:17.022932+00:00
805,24.551801125310796,-81.77751321912017,30.9,61.1,2026-09-02T19:10:17.222932+00:00
806,24.551802693935404,-81.77751010417452,30.9,61.0,2026-09-02T19:10:17.422932+00:00
807,24.551804266859683,-81.77750699185061,30.9,60.9,2026-09-02T19:10:17.622932+00:00
808,24.551805844196316,-81.77750388222691,30.9,60.9,2026-09-02T19:10:17.822932+00:00
809,24.551807426046633,-81.7775007753757,30.9,60.8,2026-09-02T19:10:18.022932+00:00
810,24.551809012500417,-81.77749767136284,30.9,60.7,2026-09-02T19:10:18.222932+00:00
811,24.551810603635698,-81.77749457024757,30.9,60.6,2026-09-02T19:10:18.422932+00:00
812,24.551812199518565,-81.7774914720823,30.9,60.5,2026-09-02T19:10:18.622932+00:00
813,24.55181380020305,-81.77748837691244,30.9,60.4,2026-09-02T19:10:18.822932+00:00
814,24.551815405731016,-81.77748528477615,30.9,60.3,2026-09-02T19:10:19.022932+00:00
815,24.55181701613209,-81.77748219570425,30.9,60.2,2026-09-02T19:10:19.222932+00:00
816,24.55181863142361,-81.77747910972009,30.9,60.1,2026-09-02T19:10:19.422932+00:00
817,24.55182025161064,-81.77747602683932,30.9,60.0,2026-09-02T19:10:19.622932+00:00
818,24.551821876685967,-81.7774729470699,30.8,59.9,2026-09-02T19:10:19.822932+00:00
819,24.55182350663019,-81.7774698704119,30.8,59.8,2026-09-02T19:10:20.022932+00:00
820,24.55182514141176,-81.77746679685757,30.8,59.7,2026-09-02T19:10:20.222932+00:00
821,24.55182678098715,-81.7774637263911,30.8,59.6,2026-09-02T19:10:20.422932+00:00
822,24.551828425300947,-81.7774606589888,30.8,59.5,2026-09-02T19:10:20.622932+00:00
823,24.551830074286062,-81.77745759461894,30.8,59.4,2026-09-02T19:10:20.822932+00:00
824,24.55183172786392,-81.77745453324184,30.8,59.3,2026-09-02T19:10:21.022932+00:00
825,24.551833385944686,-81.77745147480987,30.8,59.2,2026-09-02T19:10:21.222932+00:00
826,24.551835048427517,-81.77744841926759,30.8,59.1,2026-09-02T19:10:21.422932+00:00
827,24.55183671520085,-81.77744536655177,30.7,59.0,2026-09-02T19:10:21.622932+00:00
828,24.551838386142695,-81.77744231659157,30.7,58.9,2026-09-02T19:10:21.822932+00:00
829,24.551840061120977,-81.77743926930862,30.7,58.9,2026-09-02T19:10:22.022932+00:00
830,24.55184173999387,-81.77743622461718,30.7,58.8,2026-09-02T19:10:22.222932+00:00
831,24.551843422610165,-81.7774331824244,30.7,58.7,2026-09-02T19:10:22.422932+00:00
832,24.55184510880967,-81.77743014263052,30.7,58.6,2026-09-02T19:10:22.622932+00:00
833,24.551846798423618,-81.77742710512905,30.7,58.6,2026-09-02T19:10:22.822932+00:00
834,24.551848491275077,-81.77742406980708,30.7,58.5,2026-09-02T19:10:23.022932+00:00
835,24.55185018717941,-81.7774210365456,30.6,58.4,2026-09-02T19:10:23.222932+00:00
836,24.551851885944725,-81.77741800521972,30.6,58.4,2026-09-02T19:10:23.422932+00:00
837,24.551853587372342,-81.77741497569905,30.6,58.3,2026-09-02T19:10:23.622932+00:00
838,24.551855291257286,-81.77741194784807,30.6,58.3,2026-09-02T19:10:23.822932+00:00
839,24.551856997388775,-81.77740892152647,30.6,58.2,2026-09-02T19:10:24.022932+00:00
840,24.551858705550732,-81.77740589658958,30.6,58.2,2026-09-02T19:10:24.222932+00:00
841,24.55186041552231,-81.77740287288867,30.5,58.1,2026-09-02T19:10:24.422932+00:00
842,24.551862127078397,-81.7773998502715,30.5,58.1,2026-09-02T19:10:24.622932+00:00
843,24.551863839990176,-81.77739682858265,30.5,58.1,2026-09-02T19:10:24.822932+00:00
844,24.551865554025646,-81.77739380766404,30.5,58.0,2026-09-02T19:10:25.022932+00:00
845,24.551867268950176,-81.7773907873553,30.5,58.0,2026-09-02T19:10:25.222932+00:00
846,24.55186898452705,-81.77738776749435,30.5,58.0,2026-09-02T19:10:25.422932+00:00
847,24.55187070051804,-81.77738474791775,30.4,58.0,2026-09-02T19:10:25.622932+00:00
848,24.551872416683945,-81.77738172846126,30.4,58.0,2026-09-02T19:10:25.822932+00:00
849,24.55187413278515,-81.7773787089603,30.4,58.0,2026-09-02T19:10:26.022932+00:00
850,24.551875848582196,-81.77737568925036,30.4,58.0,2026-09-02T19:10:26.222932+00:00
851,24.55187756383633,-81.77737266916762,30.4,58.0,2026-09-02T19:10:26.422932+00:00
852,24.55187927831007,-81.77736964854928,30.4,58.0,2026-09-02T19:10:26.622932+00:00
853,24.55188099176777,-81.77736662723414,30.3,58.1,2026-09-02T19:10:26.822932+00:00
854,24.551882703976148,-81.77736360506302,30.3,58.1,2026-09-02T19:10:27.022932+00:00
855,24.551884414704848,-81.77736058187922,30.3,58.1,2026-09-02T19:10:27.222932+00:00
856,24.551886123726984,-81.77735755752897,30.3,58.1,2026-09-02T19:10:27.422932+00:00
857,24.551887830819695,-81.77735453186187,30.3,58.2,2026-09-02T19:10:27.622932+00:00
858,24.55188953576463,-81.77735150473137,30.2,58.2,2026-09-02T19:10:27.822932+00:00
859,24.55189123834852,-81.77734847599504,30.2,58.3,2026-09-02T19:10:28.022932+00:00
860,24.551892938363654,-81.77734544551515,30.2,58.3,2026-09-02T19:10:28.222932+00:00
861,24.551894635608384,-81.77734241315889,30.2,58.4,2026-09-02T19:10:28.422932+00:00
862,24.55189632988765,-81.77733937879881,30.2,58.5,2026-09-02T19:10:28.622932+00:00
863,24.55189802101341,-81.77733634231316,30.1,58.5,2026-09-02T19:10:28.822932+00:00
864,24.551899708805134,-81.77733330358619,30.1,58.6,2026-09-02T19:10:29.022932+00:00
865,24.551901393090247,-81.7773302625084,30.1,58.7,2026-09-02T19:10:29.222932+00:00
866,24.551903073704562,-81.77732721897691,30.1,58.7,2026-09-02T19:10:29.422932+00:00
867,24.55190475049268,-81.77732417289566,30.1,58.8,2026-09-02T19:10:29.622932+00:00
868,24.551906423308427,-81.77732112417561,30.0,58.9,2026-09-02T19:10:29.822932+00:00
869,24.55190809201518,-81.77731807273501,30.0,59.0,2026-09-02T19:10:30.022932+00:00
870,24.55190975648628,-81.77731501849952,30.0,59.1,2026-09-02T19:10:30.222932+00:00
871,24.551911416605318,-81.77731196140239,30.0,59.2,2026-09-02T19:10:30.422932+00:00
872,24.551913072266494,-81.77730890138456,29.9,59.3,2026-09-02T19:10:30.622932+00:00
873,24.551914723374864,-81.77730583839482,29.9,59.3,2026-09-02T19:10:30.822932+00:00
874,24.551916369846655,-81.77730277238983,29.9,59.4,2026-09-02T19:10:31.022932+00:00
875,24.551918011609462,-81.77729970333421,29.9,59.5,2026-09-02T19:10:31.222932+00:00
876,24.551919648602475,-81.77729663120054,29.9,59.6,2026-09-02T19:10:31.422932+00:00
877,24.55192128077668,-81.77729355596941,29.8,59.7,2026-09-02T19:10:31.622932+00:00
878,24.55192290809501,-81.77729047762934,29.8,59.8,2026-09-02T19:10:31.822932+00:00
879,24.55192453053245,-81.77728739617683,29.8,59.9,2026-09-02T19:10:32.022932+00:00
880,24.55192614807618,-81.77728431161623,29.8,60.0,2026-09-02T19:10:32.222932+00:00
881,24.55192776072561,-81.77728122395965,29.7,60.1,2026-09-02T19:10:32.422932+00:00
882,24.55192936849243,-81.77727813322691,29.7,60.2,2026-09-02T19:10:32.622932+00:00
883,24.55193097140062,-81.77727503944541,29.7,60.3,2026-09-02T19:10:32.822932+00:00
884,24.55193256948641,-81.77727194264997,29.7,60.4,2026-09-02T19:10:33.022932+00:00
885,24.551934162798258,-81.77726884288268,29.6,60.5,2026-09-02T19:10:33.222932+00:00
886,24.551935751396712,-81.77726574019273,29.6,60.6,2026-09-02T19:10:33.422932+00:00
887,24.55193733535433,-81.77726263463627,29.6,60.7,2026-09-02T19:10:33.622932+00:00
888,24.551938914755514,-81.77725952627613,29.6,60.8,2026-09-02T19:10:33.822932+00:00
889,24.551940489696307,-81.77725641518167,29.5,60.9,2026-09-02T19:10:34.022932+00:00
